#Digilent WaveForms Logic Analyzer Bus
#Device Name: Discovery2
#Serial Number: SN:210321B27B48
#Date Time: 2025-07-20 16:38:26.1000

Time (s),Data
-5.420535,81
-5.420395,81
-5.420255,95
-5.420115,81
-5.419975,81
-5.419835,81
-5.419695,81
-5.41955,81
-5.41941,81
-5.41927,81
-5.41913,81
-5.41899,81
-5.41885,81
-5.41871,81
-5.41857,81
-5.41843,81
-5.41827,81
-5.418125,81
-5.417985,81
-5.41783,81
-5.417685,81
-5.417545,81
-5.417405,81
-5.417265,81
-5.417105,81
-5.416965,81
-5.416825,81
-5.416685,81
-5.416545,81
-5.41592,95
-5.415775,81
-5.41563,81
-5.41549,81
-5.415345,81
-5.415205,81
-5.415065,81
-5.414925,81
-5.414785,81
-5.414645,81
-5.414505,81
-5.414365,81
-5.414225,81
-5.414085,81
-5.413945,81
-5.4138,81
-5.41366,81
-5.40895,81
-5.40881,81
-5.40867,81
-5.408525,81
-5.408385,81
-5.408245,81
-5.408105,81
-5.407965,81
-5.407825,81
-5.407685,81
-5.407545,83
-5.4074,83
-5.40726,83
-5.40712,80
-5.40698,80
-5.40684,80
-5.4067,80
-5.40656,80
-5.40642,80
-5.40628,80
-5.406135,80
-5.405995,80
-5.405855,80
-5.405715,80
-5.405575,80
-5.405435,80
-5.405295,80
-5.40515,80
-5.40501,80
-5.40487,80
-5.40473,80
-5.40459,80
-5.40445,80
-5.40431,80
-5.40417,80
-5.404025,83
-5.403885,80
-5.403745,80
-5.403605,80
-5.403465,80
-5.403325,80
-5.403185,80
-5.403045,80
-5.402905,80
-5.402765,80
-5.402625,80
-5.402485,80
-5.402345,80
-5.402205,80
-5.402065,80
-5.401925,80
-5.401785,80
-5.401645,80
-5.401505,80
-5.401365,80
-5.401225,80
-5.401085,80
-5.40094,80
-5.4008,80
-5.40066,80
-5.40052,83
-5.40038,80
-5.400235,80
-5.400095,80
-5.39995,80
-5.39981,80
-5.39938,80
-5.399235,80
-5.399075,80
-5.39893,80
-5.39878,80
-5.398635,80
-5.39849,80
-5.398345,80
-5.3982,80
-5.39806,80
-5.39792,80
-5.397775,80
-5.397635,80
-5.397495,80
-5.397355,80
-5.397215,80
-5.397075,80
-5.396935,80
-5.396795,80
-5.396655,83
-5.396515,80
-5.39637,80
-5.39623,80
-5.39609,80
-5.39595,80
-5.39581,80
-5.39567,80
-5.39553,80
-5.39539,80
-5.39525,80
-5.395105,80
-5.394965,80
-5.394825,80
-5.394685,80
-5.394545,80
-5.394405,80
-5.394265,80
-5.394125,80
-5.39398,80
-5.39384,80
-5.3937,80
-5.39356,80
-5.39342,80
-5.39328,80
-5.39314,83
-5.392995,80
-5.392855,80
-5.392715,80
-5.392575,80
-5.392435,80
-5.392295,80
-5.392155,80
-5.392015,80
-5.391875,80
-5.39173,80
-5.39159,80
-5.39145,80
-5.39131,80
-5.39117,80
-5.39103,80
-5.39089,80
-5.39075,80
-5.390605,80
-5.390465,80
-5.390325,80
-5.390185,80
-5.390045,80
-5.389905,80
-5.389745,83
-5.37304,83
-5.3729,80
-5.37276,80
-5.37262,80
-5.372475,80
-5.372335,80
-5.372195,80
-5.372055,80
-5.371915,80
-5.371775,80
-5.371635,80
-5.371495,80
-5.371355,80
-5.37121,80
-5.37107,80
-5.37093,80
-5.37079,80
-5.37065,80
-5.37051,80
-5.37037,80
-5.37023,80
-5.37009,80
-5.36995,80
-5.369805,80
-5.369665,83
-5.369525,80
-5.369385,80
-5.369225,80
-5.369085,80
-5.368945,80
-5.368805,80
-5.368665,80
-5.36852,80
-5.36838,80
-5.36824,80
-5.3681,80
-5.36796,80
-5.36782,80
-5.36768,80
-5.36754,80
-5.3674,80
-5.367255,80
-5.367115,80
-5.366975,80
-5.366835,80
-5.366695,80
-5.366555,80
-5.366415,80
-5.36602,80
-5.36588,83
-5.36572,80
-5.36558,80
-5.36544,80
-5.3653,80
-5.36516,80
-5.365,80
-5.36486,80
-5.364715,80
-5.36456,80
-5.364415,80
-5.364275,80
-5.36413,80
-5.36399,80
-5.36385,80
-5.36369,80
-5.36355,80
-5.36341,80
-5.36327,80
-5.363125,80
-5.36298,80
-5.36283,80
-5.362685,80
-5.36254,80
-5.36239,80
-5.362245,83
-5.362105,80
-5.361965,80
-5.361825,80
-5.361665,80
-5.361525,80
-5.361385,80
-5.361245,80
-5.361105,80
-5.360965,80
-5.360825,80
-5.360685,80
-5.360545,80
-5.360405,80
-5.360265,80
-5.360125,80
-5.359985,80
-5.359845,80
-5.359705,80
-5.359565,80
-5.359425,80
-5.359285,80
-5.35914,80
-5.359,80
-5.35886,80
-5.35872,83
-5.35858,80
-5.35844,80
-5.3583,80
-5.358155,80
-5.358015,80
-5.357875,80
-5.357735,80
-5.357595,80
-5.357455,80
-5.35731,80
-5.35717,80
-5.35703,80
-5.35689,80
-5.35675,80
-5.35661,80
-5.35647,80
-5.35633,80
-5.35619,80
-5.35605,80
-5.355905,80
-5.355765,80
-5.355625,80
-5.355485,83
-5.355345,83
-5.355205,83
-5.355065,81
-5.35492,81
-5.35478,81
-5.35464,81
-5.3545,81
-5.35436,81
-5.35422,81
-5.35408,81
-5.353935,81
-5.353795,81
-5.353655,81
-5.353515,81
-5.353375,81
-5.353235,81
-5.353095,81
-5.352955,95
-5.35281,81
-5.35267,81
-5.35253,81
-5.35239,81
-5.352245,81
-5.352105,81
-5.351965,81
-5.351825,81
-5.35168,81
-5.35154,81
-5.3514,81
-5.35126,81
-5.351115,81
-5.35097,81
-5.35082,81
-5.350675,81
-5.350525,81
-5.35038,81
-5.350235,81
-5.350095,81
-5.349955,81
-5.349815,81
-5.34922,81
-5.349075,81
-5.34893,81
-5.34878,81
-5.34864,81
-5.3485,81
-5.34836,81
-5.34822,81
-5.34808,81
-5.34794,81
-5.3478,81
-5.34766,81
-5.34752,81
-5.34738,81
-5.34724,81
-5.3471,81
-5.34696,81
-5.346815,81
-5.346675,81
-5.346535,81
-5.346395,81
-5.341775,81
-5.341615,81
-5.341475,81
-5.341335,81
-5.341195,81
-5.341055,81
-5.34091,81
-5.34077,81
-5.34063,81
-5.34049,81
-5.340345,83
-5.340205,80
-5.340045,80
-5.339905,80
-5.33976,80
-5.33962,80
-5.33948,80
-5.33934,80
-5.3392,80
-5.33906,80
-5.33891,80
-5.33876,80
-5.338615,80
-5.338465,80
-5.33832,80
-5.338175,80
-5.338035,80
-5.337895,80
-5.337755,80
-5.337615,80
-5.337475,80
-5.337335,80
-5.33719,80
-5.33705,80
-5.33691,80
-5.33677,80
-5.33663,80
-5.33649,80
-5.33635,80
-5.33621,80
-5.33607,80
-5.335925,80
-5.335785,80
-5.335645,80
-5.335505,80
-5.335365,80
-5.335225,80
-5.335085,80
-5.334945,80
-5.334805,80
-5.33466,80
-5.33452,80
-5.33438,80
-5.33424,80
-5.3341,80
-5.33396,80
-5.33382,80
-5.33368,80
-5.33354,80
-5.3334,80
-5.33326,80
-5.33312,80
-5.33084,80
-5.33068,80
-5.33054,80
-5.3304,80
-5.33026,80
-5.33012,80
-5.32998,80
-5.32984,80
-5.3297,80
-5.329555,80
-5.329415,80
-5.329275,80
-5.329135,80
-5.328995,80
-5.328855,80
-5.328715,80
-5.32857,80
-5.32843,80
-5.328285,80
-5.328145,80
-5.328005,80
-5.327865,80
-5.327725,80
-5.327585,80
-5.32744,80
-5.3273,80
-5.32716,80
-5.327015,80
-5.326865,80
-5.32672,80
-5.326575,80
-5.326425,80
-5.32628,80
-5.32614,80
-5.326,80
-5.32586,80
-5.32572,80
-5.32558,80
-5.325435,80
-5.325295,80
-5.325155,80
-5.325015,80
-5.324875,80
-5.324735,80
-5.324595,80
-5.32445,80
-5.32431,80
-5.32417,80
-5.32403,80
-5.32389,80
-5.32375,80
-5.32361,80
-5.32347,80
-5.32333,80
-5.323185,80
-5.323045,80
-5.322905,80
-5.322765,80
-5.322625,80
-5.322485,80
-5.322345,80
-5.3222,80
-5.32206,80
-5.32192,80
-5.32178,80
-5.32164,80
-5.3215,80
-5.32136,80
-5.32122,80
-5.32108,80
-5.32094,80
-5.3208,80
-5.320655,80
-5.320515,80
-5.320375,80
-5.320235,80
-5.320095,80
-5.319955,80
-5.319815,80
-5.319675,80
-5.319535,80
-5.319395,80
-5.319255,80
-5.319115,80
-5.318975,80
-5.318835,80
-5.318695,80
-5.318555,80
-5.318415,80
-5.30513,80
-5.30499,80
-5.30485,80
-5.30471,80
-5.30457,80
-5.30443,80
-5.30429,80
-5.30415,80
-5.30401,80
-5.30387,80
-5.30373,80
-5.30359,80
-5.30345,80
-5.3033,80
-5.30316,80
-5.30302,80
-5.30288,80
-5.30274,80
-5.3026,80
-5.302455,80
-5.302315,80
-5.302175,80
-5.30203,80
-5.301885,80
-5.301735,80
-5.30159,80
-5.301445,80
-5.30128,80
-5.30114,80
-5.301,80
-5.300855,80
-5.300715,80
-5.300575,80
-5.300435,80
-5.300295,80
-5.300155,80
-5.300015,80
-5.299875,80
-5.299735,80
-5.29934,80
-5.2992,80
-5.29904,80
-5.2989,80
-5.29876,80
-5.29862,80
-5.29846,80
-5.29832,80
-5.29818,80
-5.29804,80
-5.297895,80
-5.29774,80
-5.297595,80
-5.297455,80
-5.297315,80
-5.297155,80
-5.297015,80
-5.296875,80
-5.296735,80
-5.296575,80
-5.296435,80
-5.296295,80
-5.296155,80
-5.295995,80
-5.295855,80
-5.295715,80
-5.295555,80
-5.295415,80
-5.295275,80
-5.29513,80
-5.294975,80
-5.29483,80
-5.29469,80
-5.29453,80
-5.29439,80
-5.29425,80
-5.29411,80
-5.29397,80
-5.29383,80
-5.29369,80
-5.293545,80
-5.293405,80
-5.293265,80
-5.293125,80
-5.292985,80
-5.292845,80
-5.292705,80
-5.292565,80
-5.29242,80
-5.29228,80
-5.29214,80
-5.292,80
-5.29186,80
-5.29172,80
-5.29158,80
-5.29144,80
-5.291295,80
-5.291155,80
-5.291015,80
-5.290875,80
-5.290735,80
-5.290595,80
-5.290455,80
-5.290315,80
-5.290175,80
-5.29003,80
-5.289885,80
-5.28974,80
-5.289595,80
-5.289445,83
-5.2893,81
-5.28916,81
-5.28902,81
-5.28888,81
-5.288735,81
-5.288595,81
-5.288455,81
-5.288315,81
-5.288175,81
-5.288035,81
-5.287895,81
-5.287755,81
-5.287615,81
-5.287475,81
-5.28733,81
-5.28719,81
-5.28705,81
-5.28691,81
-5.28677,81
-5.28663,81
-5.28649,81
-5.286345,81
-5.286205,81
-5.286065,81
-5.285925,81
-5.285785,81
-5.285645,81
-5.285505,81
-5.285365,81
-5.28522,81
-5.28508,81
-5.28494,81
-5.2848,81
-5.28466,81
-5.28452,81
-5.28438,81
-5.28424,81
-5.2841,81
-5.28396,81
-5.283815,81
-5.283675,81
-5.283535,81
-5.283395,81
-5.283255,81
-5.283115,81
-5.282535,81
-5.28239,81
-5.28224,81
-5.282095,81
-5.281955,81
-5.281815,81
-5.281675,81
-5.281535,81
-5.281395,81
-5.281255,81
-5.28111,81
-5.28097,81
-5.28083,81
-5.28069,81
-5.276005,81
-5.275865,81
-5.275725,81
-5.275585,81
-5.275445,81
-5.275305,81
-5.275165,81
-5.27502,81
-5.27488,81
-5.27474,81
-5.2746,83
-5.27446,80
-5.27432,80
-5.27418,80
-5.27404,80
-5.2739,80
-5.273755,80
-5.273615,80
-5.273475,80
-5.273335,80
-5.273195,80
-5.273055,80
-5.272915,80
-5.272775,80
-5.27263,80
-5.27249,80
-5.27235,80
-5.27221,80
-5.27207,80
-5.27193,80
-5.27179,80
-5.271645,80
-5.271505,80
-5.271365,80
-5.271225,80
-5.271085,80
-5.270945,80
-5.270805,80
-5.270665,80
-5.270525,80
-5.27038,80
-5.27024,80
-5.2701,80
-5.26996,80
-5.26982,80
-5.26968,80
-5.26954,80
-5.269395,80
-5.269255,80
-5.269115,80
-5.268975,80
-5.268835,80
-5.268695,80
-5.268555,80
-5.268415,80
-5.26827,80
-5.26813,80
-5.26799,80
-5.26785,80
-5.26771,80
-5.26757,80
-5.267425,80
-5.267285,80
-5.26714,80
-5.267,80
-5.26686,80
-5.26672,80
-5.266575,80
-5.266435,80
-5.26604,80
-5.26589,80
-5.265745,80
-5.2656,80
-5.265455,80
-5.265305,80
-5.265165,80
-5.265025,80
-5.264885,80
-5.264745,80
-5.264605,80
-5.264465,80
-5.264325,80
-5.26418,80
-5.26404,80
-5.2639,80
-5.26376,80
-5.26362,80
-5.26348,80
-5.26334,80
-5.2632,80
-5.26306,80
-5.26292,80
-5.26278,80
-5.26264,80
-5.2625,80
-5.26236,80
-5.26222,80
-5.26208,80
-5.26194,80
-5.2618,80
-5.26166,80
-5.26152,80
-5.26138,80
-5.261235,80
-5.261095,80
-5.260955,80
-5.260815,80
-5.260675,80
-5.260535,80
-5.260395,80
-5.26025,80
-5.26011,80
-5.25997,80
-5.25983,80
-5.25969,80
-5.25955,80
-5.25941,80
-5.25927,80
-5.25913,80
-5.258985,80
-5.258845,80
-5.258705,80
-5.258565,80
-5.258425,80
-5.258285,80
-5.258145,80
-5.258005,80
-5.25786,80
-5.25772,80
-5.25758,80
-5.25744,80
-5.2573,80
-5.25716,80
-5.25702,80
-5.25688,80
-5.256735,80
-5.256595,80
-5.256455,80
-5.256315,80
-5.256175,80
-5.256035,80
-5.255895,80
-5.255755,80
-5.25561,80
-5.25547,80
-5.25533,80
-5.255185,80
-5.255045,80
-5.254905,80
-5.254765,80
-5.254625,80
-5.254485,80
-5.25434,80
-5.2542,80
-5.25406,80
-5.253915,80
-5.253765,80
-5.25362,80
-5.253475,80
-5.25333,80
-5.253185,80
-5.253045,80
-5.2529,80
-5.25276,80
-5.25262,80
-5.25248,80
-5.25234,80
-5.2522,80
-5.25206,80
-5.25192,80
-5.251775,80
-5.251635,80
-5.251495,80
-5.251355,80
-5.251215,80
-5.251075,80
-5.23357,80
-5.23343,80
-5.23329,80
-5.23315,80
-5.230815,80
-5.23067,80
-5.23053,80
-5.23039,80
-5.230245,80
-5.230105,80
-5.22996,80
-5.22982,80
-5.22968,80
-5.22954,80
-5.2294,80
-5.22926,80
-5.22912,80
-5.228975,80
-5.228825,80
-5.22868,80
-5.22853,80
-5.228385,80
-5.22824,80
-5.2281,80
-5.227955,80
-5.227815,80
-5.227655,80
-5.227515,80
-5.227375,80
-5.227235,80
-5.227075,80
-5.226935,80
-5.226795,80
-5.226655,80
-5.226515,80
-5.226355,80
-5.226215,80
-5.226075,80
-5.225915,80
-5.225775,80
-5.225635,80
-5.225495,80
-5.22535,80
-5.225195,80
-5.225055,80
-5.22491,80
-5.22477,80
-5.224615,80
-5.22447,80
-5.22433,80
-5.22419,80
-5.224035,80
-5.22389,80
-5.22375,80
-5.22361,80
-5.22347,80
-5.22333,80
-5.22319,80
-5.22305,80
-5.22291,80
-5.222765,80
-5.222625,80
-5.222485,80
-5.222345,80
-5.222205,80
-5.222065,80
-5.221925,80
-5.221785,80
-5.221645,80
-5.221505,80
-5.221365,80
-5.221225,80
-5.221085,80
-5.220945,80
-5.220805,80
-5.220665,80
-5.220525,80
-5.220385,80
-5.220245,80
-5.220105,80
-5.219965,80
-5.219825,80
-5.21968,80
-5.21954,83
-5.2194,81
-5.21926,81
-5.21912,81
-5.21898,81
-5.21884,81
-5.2187,81
-5.218555,81
-5.218395,81
-5.21825,81
-5.21811,81
-5.21797,81
-5.21783,81
-5.217685,81
-5.217545,81
-5.217405,81
-5.217265,81
-5.217125,81
-5.21698,81
-5.21683,81
-5.21668,81
-5.216535,81
-5.215885,81
-5.215735,81
-5.21559,81
-5.215445,81
-5.215285,81
-5.215145,81
-5.215005,81
-5.214865,81
-5.214725,81
-5.214585,81
-5.21444,81
-5.2143,81
-5.21416,81
-5.21402,81
-5.21388,81
-5.21374,81
-5.2136,81
-5.21346,81
-5.21332,81
-5.213175,81
-5.213035,81
-5.212895,81
-5.212755,81
-5.212615,81
-5.212475,81
-5.212335,81
-5.212195,81
-5.21205,81
-5.21191,81
-5.21177,81
-5.21163,81
-5.21149,81
-5.21135,81
-5.21121,81
-5.21107,81
-5.21093,81
-5.210785,81
-5.210645,81
-5.206025,81
-5.205885,81
-5.205745,81
-5.205605,81
-5.205465,81
-5.20532,81
-5.20518,81
-5.20504,81
-5.204895,81
-5.204755,81
-5.204615,83
-5.204475,80
-5.204335,80
-5.204195,80
-5.20403,80
-5.203885,80
-5.203735,80
-5.20359,80
-5.20344,80
-5.203295,80
-5.203155,80
-5.202995,80
-5.202855,80
-5.202715,80
-5.202575,80
-5.20243,80
-5.20229,80
-5.20215,80
-5.20201,80
-5.20187,80
-5.20173,80
-5.20159,80
-5.20145,80
-5.20131,80
-5.20117,80
-5.201025,80
-5.200885,80
-5.200745,80
-5.200605,80
-5.200465,80
-5.200325,80
-5.200185,80
-5.200045,80
-5.1999,80
-5.19976,80
-5.19937,80
-5.19923,80
-5.19909,80
-5.19895,80
-5.19881,80
-5.19867,80
-5.198525,80
-5.198385,80
-5.198245,80
-5.198105,80
-5.197965,80
-5.197825,80
-5.197685,80
-5.197545,80
-5.1974,80
-5.19726,80
-5.19712,80
-5.19698,80
-5.19684,80
-5.1967,80
-5.19656,80
-5.19642,80
-5.196275,80
-5.196135,80
-5.195995,80
-5.195855,80
-5.195715,80
-5.195575,80
-5.195435,80
-5.195295,80
-5.195155,80
-5.19501,80
-5.19487,80
-5.19473,80
-5.19459,80
-5.19445,80
-5.19431,80
-5.19417,80
-5.19403,80
-5.19389,80
-5.19375,80
-5.19361,80
-5.19347,80
-5.193325,80
-5.193185,80
-5.193045,80
-5.192905,80
-5.192765,80
-5.192625,80
-5.192485,80
-5.192345,80
-5.192205,80
-5.19206,80
-5.191915,80
-5.19177,80
-5.19162,80
-5.191475,80
-5.19133,80
-5.191185,80
-5.191045,80
-5.190905,80
-5.190765,80
-5.190625,80
-5.190485,80
-5.190345,80
-5.1902,80
-5.19006,80
-5.18992,80
-5.18978,80
-5.18964,80
-5.1895,80
-5.18936,80
-5.18922,80
-5.18908,80
-5.18894,80
-5.188795,80
-5.188655,80
-5.188515,80
-5.188375,80
-5.188235,80
-5.188095,80
-5.187955,80
-5.18781,80
-5.18767,80
-5.18753,80
-5.18739,80
-5.18725,80
-5.18711,80
-5.18697,80
-5.18683,80
-5.18669,95
-5.186545,80
-5.186405,80
-5.186265,80
-5.186125,80
-5.185985,80
-5.185845,80
-5.185705,80
-5.185565,80
-5.185425,80
-5.18528,80
-5.18514,80
-5.185,80
-5.18486,80
-5.18472,80
-5.18458,80
-5.18444,80
-5.184295,80
-5.184155,80
-5.184015,80
-5.183875,80
-5.183735,80
-5.183595,80
-5.183455,80
-5.183315,80
-5.183175,80
-5.182535,80
-5.18239,80
-5.182245,80
-5.1821,80
-5.181955,80
-5.181815,80
-5.181675,80
-5.181535,80
-5.18139,80
-5.164585,80
-5.164445,80
-5.164285,80
-5.164145,80
-5.164005,80
-5.163865,80
-5.163725,80
-5.163585,80
-5.163445,80
-5.163305,80
-5.16316,80
-5.16302,80
-5.16288,80
-5.16274,80
-5.1626,80
-5.16246,80
-5.16232,80
-5.162175,80
-5.162035,80
-5.161895,80
-5.161755,80
-5.161615,80
-5.161475,80
-5.161335,80
-5.161195,80
-5.16105,80
-5.16091,80
-5.16077,80
-5.16063,80
-5.16049,80
-5.16035,80
-5.16021,80
-5.160065,80
-5.159925,80
-5.159785,80
-5.159645,80
-5.159505,80
-5.159365,80
-5.159225,80
-5.159085,80
-5.158945,80
-5.1588,80
-5.15866,80
-5.15852,80
-5.15838,80
-5.15824,80
-5.1581,80
-5.15794,80
-5.1578,80
-5.15766,80
-5.15752,80
-5.15738,80
-5.15722,80
-5.15708,80
-5.15694,80
-5.156795,80
-5.156655,80
-5.156495,80
-5.156355,80
-5.15621,80
-5.15607,80
-5.15593,80
-5.15577,80
-5.15563,80
-5.15549,80
-5.15535,80
-5.15519,80
-5.155045,80
-5.1549,80
-5.154755,80
-5.154605,80
-5.15446,80
-5.15431,80
-5.15417,80
-5.15403,80
-5.15387,80
-5.15373,80
-5.15359,80
-5.15345,80
-5.15329,80
-5.15315,80
-5.15301,80
-5.15287,80
-5.15273,80
-5.15259,80
-5.15243,80
-5.15229,80
-5.15215,80
-5.15201,80
-5.15187,83
-5.15173,81
-5.15159,81
-5.15145,81
-5.15131,81
-5.15117,81
-5.15103,81
-5.15089,81
-5.15075,81
-5.15061,81
-5.150465,81
-5.150325,81
-5.150185,81
-5.150045,81
-5.149905,81
-5.149765,81
-5.14843,81
-5.14828,81
-5.148135,81
-5.147985,81
-5.147845,81
-5.147685,81
-5.147545,81
-5.147405,81
-5.147265,81
-5.147125,81
-5.146985,81
-5.146845,81
-5.1467,81
-5.14656,81
-5.14642,81
-5.14628,81
-5.14614,81
-5.146,81
-5.14586,81
-5.145715,81
-5.145575,81
-5.145435,81
-5.145295,81
-5.145155,81
-5.145015,81
-5.144875,81
-5.144735,81
-5.14459,81
-5.14445,81
-5.14431,81
-5.144165,81
-5.144025,81
-5.143885,81
-5.143745,81
-5.143605,81
-5.14346,81
-5.14332,81
-5.14318,81
-5.143035,81
-5.14289,81
-5.142745,81
-5.142595,81
-5.14245,81
-5.142305,81
-5.137685,81
-5.137545,81
-5.137405,81
-5.137265,81
-5.13712,81
-5.13698,81
-5.13684,81
-5.1367,81
-5.13656,81
-5.13642,81
-5.13628,83
-5.13614,80
-5.135995,80
-5.135855,80
-5.135715,80
-5.135575,80
-5.135435,80
-5.135295,80
-5.135155,80
-5.135015,80
-5.134875,80
-5.134735,80
-5.13459,80
-5.13445,80
-5.13431,80
-5.13417,80
-5.13403,80
-5.13389,80
-5.13375,80
-5.13361,80
-5.133465,80
-5.133325,80
-5.133185,80
-5.130805,80
-5.13066,80
-5.130515,80
-5.130365,80
-5.13022,80
-5.13008,80
-5.12994,80
-5.129795,80
-5.129655,80
-5.129515,80
-5.129375,80
-5.129235,80
-5.129095,80
-5.128955,80
-5.128815,80
-5.12867,80
-5.12853,80
-5.12839,80
-5.12825,80
-5.12811,80
-5.12797,80
-5.12783,80
-5.12769,80
-5.127545,80
-5.127405,80
-5.127265,80
-5.127125,80
-5.126985,80
-5.126845,80
-5.126705,80
-5.12656,80
-5.12642,80
-5.12628,80
-5.12614,80
-5.126,80
-5.12586,80
-5.12572,80
-5.125575,80
-5.125435,80
-5.125295,80
-5.125155,80
-5.125015,80
-5.124875,80
-5.124735,80
-5.124595,80
-5.111315,80
-5.11117,80
-5.11103,80
-5.11089,80
-5.11075,80
-5.11061,80
-5.11047,80
-5.11033,80
-5.11019,80
-5.11005,80
-5.10991,80
-5.10977,80
-5.10963,80
-5.10949,80
-5.10935,80
-5.10921,80
-5.10907,80
-5.10893,80
-5.10879,80
-5.108645,80
-5.108505,80
-5.108365,80
-5.108225,80
-5.108085,80
-5.107945,80
-5.107805,80
-5.107665,80
-5.107525,80
-5.10738,80
-5.107235,80
-5.107095,80
-5.106955,80
-5.106815,80
-5.106675,80
-5.106535,80
-5.106395,80
-5.10625,80
-5.10611,80
-5.105965,80
-5.10582,80
-5.10567,80
-5.105525,80
-5.105375,80
-5.10523,80
-5.10509,80
-5.104945,80
-5.104805,80
-5.104645,80
-5.104505,80
-5.104365,80
-5.104225,80
-5.104065,80
-5.103925,80
-5.103785,80
-5.103625,80
-5.103485,95
-5.103345,95
-5.103185,95
-5.103045,80
-5.1029,80
-5.10276,80
-5.10262,80
-5.10248,80
-5.10234,80
-5.1022,80
-5.10206,80
-5.1019,80
-5.10176,80
-5.10162,80
-5.101475,80
-5.10132,80
-5.101175,80
-5.101035,80
-5.100875,80
-5.100735,80
-5.100595,80
-5.100455,80
-5.100315,80
-5.100155,80
-5.100015,80
-5.099875,80
-5.099385,80
-5.099245,80
-5.099105,80
-5.098965,80
-5.098825,80
-5.098685,80
-5.09854,80
-5.0984,80
-5.09826,80
-5.09812,80
-5.09798,80
-5.09784,80
-5.097695,80
-5.097555,80
-5.097415,80
-5.097275,80
-5.097135,80
-5.096995,80
-5.096855,80
-5.096715,80
-5.096575,80
-5.096435,80
-5.096295,80
-5.096155,80
-5.096015,80
-5.095875,80
-5.095735,80
-5.095595,80
-5.095455,80
-5.095315,80
-5.095175,80
-5.095035,80
-5.09489,80
-5.09475,80
-5.09461,80
-5.09447,80
-5.09433,80
-5.094185,80
-5.094045,80
-5.093905,80
-5.093765,80
-5.09362,80
-5.09348,80
-5.09334,80
-5.0932,80
-5.093055,80
-5.09291,80
-5.09276,80
-5.092615,80
-5.09247,80
-5.092325,80
-5.092175,80
-5.092035,80
-5.091895,80
-5.091755,80
-5.091615,80
-5.091475,80
-5.091335,80
-5.091195,80
-5.09105,80
-5.09091,80
-5.09077,80
-5.09063,80
-5.09049,80
-5.09035,80
-5.09021,80
-5.090065,80
-5.089925,80
-5.089785,80
-5.089645,80
-5.089505,80
-5.089365,80
-5.089225,80
-5.08908,80
-5.08894,80
-5.0888,80
-5.08866,80
-5.08852,80
-5.08838,80
-5.08824,80
-5.0881,80
-5.087955,80
-5.087815,80
-5.087675,80
-5.087535,80
-5.087395,80
-5.087255,80
-5.087115,80
-5.086975,80
-5.08683,80
-5.08669,80
-5.08655,80
-5.08641,80
-5.08627,80
-5.08613,80
-5.08599,80
-5.08585,80
-5.085705,80
-5.085565,80
-5.085425,80
-5.085285,83
-5.085145,81
-5.085005,81
-5.084865,81
-5.084725,81
-5.084585,81
-5.08444,81
-5.0843,81
-5.08416,81
-5.08402,81
-5.08388,81
-5.08374,81
-5.0836,81
-5.08344,81
-5.0833,81
-5.08316,81
-5.082535,81
-5.08239,81
-5.082245,81
-5.0821,81
-5.08196,81
-5.08182,81
-5.08168,81
-5.08154,81
-5.0814,81
-5.081255,81
-5.081115,81
-5.080975,81
-5.08083,81
-5.08069,81
-5.08055,81
-5.080405,81
-5.080265,81
-5.080125,81
-5.07998,81
-5.079835,81
-5.079685,81
-5.07954,81
-5.07939,81
-5.079245,81
-5.079105,81
-5.078965,81
-5.07882,81
-5.07868,81
-5.07854,81
-5.0784,81
-5.07826,81
-5.07812,81
-5.07798,81
-5.07784,81
-5.0777,81
-5.07756,81
-5.077415,81
-5.077275,81
-5.077135,81
-5.076995,81
-5.076855,81
-5.076715,81
-5.076575,81
-5.076435,81
-5.071805,81
-5.071665,81
-5.071525,81
-5.071385,81
-5.071245,81
-5.071105,81
-5.070965,81
-5.070825,81
-5.070685,81
-5.070545,81
-5.0704,83
-5.07026,83
-5.07012,83
-5.06998,80
-5.06984,80
-5.0697,80
-5.06956,80
-5.06942,80
-5.06928,80
-5.06914,80
-5.069,80
-5.06886,80
-5.06872,80
-5.06858,80
-5.06844,80
-5.068295,80
-5.068155,80
-5.068015,80
-5.067875,80
-5.067735,80
-5.067595,80
-5.067455,80
-5.06731,80
-5.06717,80
-5.067025,80
-5.06688,83
-5.06673,80
-5.066585,80
-5.06644,80
-5.02841,80
-5.02827,80
-5.02813,80
-5.02799,80
-5.02785,80
-5.02771,80
-5.02757,80
-5.02743,80
-5.02729,80
-5.02715,80
-5.02701,80
-5.02687,80
-5.02673,80
-5.02659,80
-5.02645,80
-5.02631,80
-5.02617,80
-5.02603,80
-5.02589,80
-5.025745,80
-5.025605,80
-5.025465,83
-5.025325,80
-5.025185,80
-5.025045,80
-5.024905,80
-5.024765,80
-5.02462,80
-5.02448,80
-5.02434,80
-5.0242,80
-5.02406,80
-5.02392,80
-5.02378,80
-5.023635,80
-5.023495,80
-5.023355,80
-5.023215,80
-5.023075,80
-5.022935,80
-5.022795,80
-5.022655,80
-5.022515,80
-5.02237,80
-5.02221,80
-5.02207,80
-5.02193,83
-5.02179,80
-5.02165,80
-5.02151,80
-5.02137,80
-5.02123,80
-5.021085,80
-5.020945,80
-5.020805,80
-5.020665,80
-5.020525,80
-5.02038,80
-5.02024,80
-5.0201,80
-5.01996,80
